node03
system has 32 processor(s). 
time elapsed: 15.621973 sec, perf: 16.003100 GFLOPS, cpu_id: 18
time elapsed: 15.780333 sec, perf: 15.842505 GFLOPS, cpu_id: 7
time elapsed: 15.934287 sec, perf: 15.689437 GFLOPS, cpu_id: 27
time elapsed: 15.491575 sec, perf: 16.137803 GFLOPS, cpu_id: 29
time elapsed: 15.674722 sec, perf: 15.949246 GFLOPS, cpu_id: 13
time elapsed: 15.476247 sec, perf: 16.153787 GFLOPS, cpu_id: 2
time elapsed: 15.527619 sec, perf: 16.100343 GFLOPS, cpu_id: 23
time elapsed: 15.794024 sec, perf: 15.828772 GFLOPS, cpu_id: 19
time elapsed: 15.531375 sec, perf: 16.096450 GFLOPS, cpu_id: 22
time elapsed: 15.538362 sec, perf: 16.089211 GFLOPS, cpu_id: 28
time elapsed: 15.660223 sec, perf: 15.964013 GFLOPS, cpu_id: 5
time elapsed: 15.887634 sec, perf: 15.735509 GFLOPS, cpu_id: 6
time elapsed: 15.494895 sec, perf: 16.134346 GFLOPS, cpu_id: 16
time elapsed: 15.670415 sec, perf: 15.953630 GFLOPS, cpu_id: 25
time elapsed: 15.670461 sec, perf: 15.953583 GFLOPS, cpu_id: 24
time elapsed: 15.489304 sec, perf: 16.140170 GFLOPS, cpu_id: 21
time elapsed: 15.494620 sec, perf: 16.134632 GFLOPS, cpu_id: 3
time elapsed: 15.817538 sec, perf: 15.805241 GFLOPS, cpu_id: 26
time elapsed: 15.513463 sec, perf: 16.115035 GFLOPS, cpu_id: 17
time elapsed: 15.841263 sec, perf: 15.781570 GFLOPS, cpu_id: 14
time elapsed: 15.580368 sec, perf: 16.045834 GFLOPS, cpu_id: 12
time elapsed: 15.610237 sec, perf: 16.015131 GFLOPS, cpu_id: 10
time elapsed: 15.916112 sec, perf: 15.707354 GFLOPS, cpu_id: 0
time elapsed: 15.880008 sec, perf: 15.743065 GFLOPS, cpu_id: 31
time elapsed: 15.689724 sec, perf: 15.933996 GFLOPS, cpu_id: 11
time elapsed: 15.843609 sec, perf: 15.779233 GFLOPS, cpu_id: 9
node10
system has 32 processor(s). 
time elapsed: 15.455591 sec, perf: 16.175376 GFLOPS, cpu_id: 9
time elapsed: 16.052138 sec, perf: 15.574250 GFLOPS, cpu_id: 15
time elapsed: 16.010821 sec, perf: 15.614439 GFLOPS, cpu_id: 1
time elapsed: 15.641416 sec, perf: 15.983207 GFLOPS, cpu_id: 21
time elapsed: 15.660086 sec, perf: 15.964153 GFLOPS, cpu_id: 20
time elapsed: 15.975111 sec, perf: 15.649344 GFLOPS, cpu_id: 5
time elapsed: 15.750969 sec, perf: 15.872040 GFLOPS, cpu_id: 23
time elapsed: 15.932910 sec, perf: 15.690793 GFLOPS, cpu_id: 6
time elapsed: 15.883908 sec, perf: 15.739199 GFLOPS, cpu_id: 7
time elapsed: 15.512767 sec, perf: 16.115758 GFLOPS, cpu_id: 27
time elapsed: 15.756653 sec, perf: 15.866314 GFLOPS, cpu_id: 25
time elapsed: 15.634214 sec, perf: 15.990570 GFLOPS, cpu_id: 10
time elapsed: 15.878919 sec, perf: 15.744145 GFLOPS, cpu_id: 28
time elapsed: 15.626371 sec, perf: 15.998596 GFLOPS, cpu_id: 31
time elapsed: 15.505057 sec, perf: 16.123771 GFLOPS, cpu_id: 29
time elapsed: 15.551426 sec, perf: 16.075696 GFLOPS, cpu_id: 19
time elapsed: 15.613045 sec, perf: 16.012252 GFLOPS, cpu_id: 4
time elapsed: 15.969987 sec, perf: 15.654365 GFLOPS, cpu_id: 3
time elapsed: 15.970063 sec, perf: 15.654290 GFLOPS, cpu_id: 12
time elapsed: 15.889875 sec, perf: 15.733290 GFLOPS, cpu_id: 13
time elapsed: 15.525678 sec, perf: 16.102357 GFLOPS, cpu_id: 17
time elapsed: 15.995299 sec, perf: 15.629592 GFLOPS, cpu_id: 11
time elapsed: 15.554897 sec, perf: 16.072109 GFLOPS, cpu_id: 30
time elapsed: 15.958193 sec, perf: 15.665934 GFLOPS, cpu_id: 2
time elapsed: 15.542089 sec, perf: 16.085354 GFLOPS, cpu_id: 18
time elapsed: 15.791571 sec, perf: 15.831231 GFLOPS, cpu_id: 22
time elapsed: 16.093632 sec, perf: 15.534095 GFLOPS, cpu_id: 14
time elapsed: 16.186825 sec, perf: 15.444659 GFLOPS, cpu_id: 24
time elapsed: 15.716258 sec, perf: 15.907094 GFLOPS, cpu_id: 0
time elapsed: 15.570710 sec, perf: 16.055786 GFLOPS, cpu_id: 16
time elapsed: 16.331964 sec, perf: 15.307406 GFLOPS, cpu_id: 8
time elapsed: 18.078349 sec, perf: 13.828696 GFLOPS, cpu_id: 26
node10
system has 32 processor(s). 
time elapsed: 15.717127 sec, perf: 15.906215 GFLOPS, cpu_id: 18
time elapsed: 15.932645 sec, perf: 15.691054 GFLOPS, cpu_id: 14
time elapsed: 15.607055 sec, perf: 16.018397 GFLOPS, cpu_id: 5
time elapsed: 15.952972 sec, perf: 15.671061 GFLOPS, cpu_id: 23
time elapsed: 15.596872 sec, perf: 16.028855 GFLOPS, cpu_id: 21
time elapsed: 15.515239 sec, perf: 16.113190 GFLOPS, cpu_id: 26
time elapsed: 15.563325 sec, perf: 16.063405 GFLOPS, cpu_id: 12
time elapsed: 15.825028 sec, perf: 15.797761 GFLOPS, cpu_id: 6
time elapsed: 15.578216 sec, perf: 16.048051 GFLOPS, cpu_id: 9
time elapsed: 15.715566 sec, perf: 15.907795 GFLOPS, cpu_id: 17
time elapsed: 15.837151 sec, perf: 15.785668 GFLOPS, cpu_id: 29
time elapsed: 15.531547 sec, perf: 16.096272 GFLOPS, cpu_id: 8
time elapsed: 15.729751 sec, perf: 15.893450 GFLOPS, cpu_id: 22
time elapsed: 15.582520 sec, perf: 16.043618 GFLOPS, cpu_id: 13
time elapsed: 15.975013 sec, perf: 15.649439 GFLOPS, cpu_id: 3
time elapsed: 15.914137 sec, perf: 15.709303 GFLOPS, cpu_id: 15
time elapsed: 15.867137 sec, perf: 15.755835 GFLOPS, cpu_id: 28
time elapsed: 15.909118 sec, perf: 15.714259 GFLOPS, cpu_id: 7
time elapsed: 15.540302 sec, perf: 16.087204 GFLOPS, cpu_id: 24
time elapsed: 15.681685 sec, perf: 15.942164 GFLOPS, cpu_id: 25
time elapsed: 15.544359 sec, perf: 16.083005 GFLOPS, cpu_id: 11
time elapsed: 16.014544 sec, perf: 15.610810 GFLOPS, cpu_id: 30
time elapsed: 16.006526 sec, perf: 15.618630 GFLOPS, cpu_id: 0
time elapsed: 15.876128 sec, perf: 15.746912 GFLOPS, cpu_id: 16
time elapsed: 16.052564 sec, perf: 15.573836 GFLOPS, cpu_id: 19
time elapsed: 15.867325 sec, perf: 15.755649 GFLOPS, cpu_id: 4
time elapsed: 15.885386 sec, perf: 15.737735 GFLOPS, cpu_id: 2
time elapsed: 16.166175 sec, perf: 15.464388 GFLOPS, cpu_id: 31
